source,target,weight,type
33,1509,1,directed
33,1536,1,directed
33,1697,1,directed
33,1808,1,directed
33,1858,1,directed
33,2069,1,directed
33,2170,1,directed
33,2258,1,directed
33,2644,1,directed
33,2751,1,directed
51,36,1,directed
51,832,1,directed
51,1446,1,directed
51,1470,1,directed
51,1489,1,directed
51,1509,1,directed
51,1536,1,directed
51,1697,1,directed
51,1808,1,directed
51,1858,1,directed
51,2069,1,directed
51,2170,1,directed
51,2258,1,directed
51,2644,1,directed
51,2751,1,directed
2492,36,1,directed
2492,832,1,directed
2492,1446,1,directed
2492,1470,1,directed
2492,1489,1,directed
2492,1509,1,directed
2492,1536,1,directed
2492,1697,1,directed
2492,1808,1,directed
2492,1858,1,directed
2492,2069,1,directed
2492,2170,1,directed
2492,2258,1,directed
2492,2644,1,directed
2492,2751,1,directed
3274,36,1,directed
3274,832,1,directed
3274,1446,1,directed
3274,1470,1,directed
3274,1489,1,directed
3274,1509,1,directed
3274,1536,1,directed
3274,1697,1,directed
3274,1808,1,directed
3274,1858,1,directed
3274,2069,1,directed
3274,2170,1,directed
3274,2258,1,directed
3274,2644,1,directed
3274,2751,1,directed
33,833,1,directed
33,1471,1,directed
51,833,1,directed
51,1471,1,directed
2492,833,1,directed
2492,1471,1,directed
3274,833,1,directed
3274,1471,1,directed
33,834,1,directed
33,1472,1,directed
51,834,1,directed
51,1472,1,directed
2492,834,1,directed
2492,1472,1,directed
3274,834,1,directed
3274,1472,1,directed
33,835,1,directed
33,1473,1,directed
33,2464,1,directed
33,3322,1,directed
51,835,1,directed
51,1473,1,directed
51,2464,1,directed
51,3322,1,directed
2492,835,1,directed
2492,1473,1,directed
2492,2464,1,directed
2492,3322,1,directed
3274,835,1,directed
3274,1473,1,directed
3274,2464,1,directed
3274,3322,1,directed
33,836,1,directed
33,1474,1,directed
51,836,1,directed
51,1474,1,directed
2492,836,1,directed
2492,1474,1,directed
3274,836,1,directed
3274,1474,1,directed
33,837,1,directed
33,932,1,directed
33,1475,1,directed
33,1706,1,directed
33,2175,1,directed
33,3580,1,directed
51,837,1,directed
51,932,1,directed
51,1475,1,directed
51,1706,1,directed
51,2175,1,directed
51,3580,1,directed
2492,837,1,directed
2492,932,1,directed
2492,1475,1,directed
2492,1706,1,directed
2492,2175,1,directed
2492,3580,1,directed
3274,837,1,directed
3274,932,1,directed
3274,1475,1,directed
3274,1706,1,directed
3274,2175,1,directed
3274,3580,1,directed
33,838,1,directed
33,1476,1,directed
51,838,1,directed
51,1476,1,directed
2492,838,1,directed
2492,1476,1,directed
3274,838,1,directed
3274,1476,1,directed
33,839,1,directed
33,1477,1,directed
51,839,1,directed
51,1477,1,directed
2492,839,1,directed
2492,1477,1,directed
3274,839,1,directed
3274,1477,1,directed
33,840,1,directed
33,1478,1,directed
51,840,1,directed
51,1478,1,directed
2492,840,1,directed
2492,1478,1,directed
3274,840,1,directed
3274,1478,1,directed
33,841,1,directed
33,1479,1,directed
51,841,1,directed
51,1479,1,directed
2492,841,1,directed
2492,1479,1,directed
