author_id,first_name,last_name,status,last_known_institution,google_scholar,orcid,openalex
2170,Amir,Lavie,academic,University of Toronto,NA,NA,NA
2171,Margaret,Macdonald,academic,University of Toronto,NA,NA,NA
2172,Emily,Maemura,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=5ez_eo8AAAAJ""",NA,NA
2173,Curtis,Mccord,academic,University of Toronto,NA,NA,NA
2174,Michel,Mersereau,academic,University of Toronto,NA,NA,NA
2175,Rebecca,Noone,academic,University of Toronto,"""https://scholar.google.ca/citations?hl=en&user=ndJ6FP0AAAAJ""",NA,NA
2176,Christie,Oh,academic,University of Toronto,NA,NA,NA
2177,Heidi,Overhill,academic,University of Toronto,NA,NA,NA
2178,Julian,Posada,academic,University of Toronto,"""https://scholar.google.ca/citations?user=mt3Aq1MAAAAJ&hl=en""",NA,NA
2179,Sandrena,Raymond,academic,University of Toronto,NA,NA,NA
218,Assia,Mourid,practitioner,Université de Montréal,NA,NA,NA
2180,Mark,Sedore,academic,University of Toronto,NA,NA,NA
2181,Camille-Mary,Sharp,academic,University of Toronto,NA,NA,NA
2182,Rianka,Singh,academic,University of Toronto,NA,NA,NA
2183,Brian,Sutherland,academic,University of Toronto,"""https://scholar.google.com/citations?user=anzFr14AAAAJ&hl=en""",NA,NA
2184,Natalia,Toronchuk,academic,University of Toronto,"""https://scholar.google.com/citations?user=xOj9EO0AAAAJ&hl=en""",NA,NA
2185,Christine H.,Tran,academic,University of Toronto,NA,NA,NA
2186,Dawn,Walker,academic,University of Toronto,"""https://scholar.google.ca/citations?hl=en&user=iSgxx5IAAAAJ""",NA,NA
2187,Yuxing,Zhang,academic,University of Toronto,NA,NA,NA
2188,Yan,Zhou,academic,University of Toronto,NA,NA,NA
2189,Danielle,Allard,academic,University of Alberta,NA,"""https://orcid.org/0000-0002-7580-4543""",NA
219,Justine,Ménard,practitioner,Université de Montréal,NA,NA,NA
2190,Michael,Mcnally,academic,University of Alberta,NA,"""https://orcid.org/0000-0003-2799-5389""",NA
2191,Tami,Oliphant,academic,University of Alberta,NA,"""https://orcid.org/0000-0002-9079-9201""",NA
2192,Dinesh,Rathi,academic,University of Alberta,NA,NA,NA
2193,Brenda,Ayala,academic,University of Alberta,NA,"""https://orcid.org/0000-0002-9342-3832""",NA
2194,Toni,Samek,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=s1FliUEAAAAJ""",NA,NA
2195,Ali,Shiri,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=XfyE-a0AAAAJ""","""https://orcid.org/0000-0002-6635-2282""",NA
2196,Adam,Worrall,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=5vXyMaEAAAAJ""","""https://orcid.org/0000-0002-2525-1784""",NA
2197,Dangzhi,Zhao,academic,University of Alberta,NA,NA,NA
2198,Nicola,Amato,academic,University of Alberta,NA,NA,NA
2199,Tanya,Ball,academic,University of Alberta,NA,"""https://orcid.org/0000-0002-4539-5152""",NA
22,Ève,Richard,practitioner,Université Laval,NA,"""https://orcid.org/0000-0002-6520-3488""",NA
220,Marie-Ève,Ménard,practitioner,Université de Montréal,NA,NA,NA
2200,Sharon,Farnel,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=hNH24tEAAAAJ""","""https://orcid.org/0000-0002-8869-2595"", ""https://orcid.org/0000-0002-8869-2595""",NA
2201,Norene,Erickson,academic,University of Alberta,NA,"""https://orcid.org/0000-0003-4091-6534""",NA
2202,Janice,Kung,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=Ly0UDLsAAAAJ"", ""https://scholar.google.com/citations?hl=en&user=Ly0UDLsAAAAJ""","""https://orcid.org/0000-0001-8676-8675"", ""https://orcid.org/0000-0001-8676-8675""",NA
2203,Kayla,Lar-Son,academic,University of Alberta,NA,"""https://orcid.org/0000-0003-4367-0373""",NA
2204,Margaret,Law,academic,University of Alberta,NA,"""https://orcid.org/0000-0002-4254-2217""",NA
2205,Michael,Mccaffery,academic,University of Alberta,NA,"""https://orcid.org/0000-0001-7153-9933""",NA
2206,Jason,Openo,academic,University of Alberta,NA,NA,NA
2207,Sarah,Polkinghorne,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=oYFXZ_oAAAAJ"", ""https://scholar.google.com/citations?hl=en&user=oYFXZ_oAAAAJ""","""https://orcid.org/0000-0002-8204-6891"", ""https://orcid.org/0000-0002-8204-6891""",NA
2208,Joanne,Rodger,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=n0zND8cAAAAJ""",NA,NA
2209,Alvin M.,Schrader,academic,University of Alberta,NA,NA,NA
221,France,Nadeau,practitioner,Université de Montréal,NA,"""https://orcid.org/0000-0001-6399-9761""",NA
2210,Maggie,Shane,academic,University of Alberta,NA,NA,NA
2211,Robyn,Stobbs,academic,University of Alberta,NA,"""https://orcid.org/0000-0003-2328-6307""",NA
2212,Lei,Zhang,academic,University of Alberta,NA,"""https://orcid.org/0000-0002-7939-8968""",NA
2213,Joan,Bartlett,academic,McGill University,NA,NA,NA
2214,France,Bouthillier,academic,McGill University,"""https://scholar.google.com.au/citations?hl=en&user=tpigc5MAAAAJ""",NA,NA
2215,C. Colleen,Cook,academic,McGill University,NA,NA,NA
2216,Kimiz,Dalkir,academic,McGill University,"""https://scholar.google.com.au/citations?hl=en&user=IPYdFnUAAAAJ""",NA,NA
2217,Max,Evans,academic,McGill University,"""https://scholar.google.com.au/citations?hl=en&user=ZM4v5VwAAAAJ""",NA,NA
2218,Ilja,Frissen,academic,McGill University,"""https://scholar.google.com.au/citations?hl=en&user=oXRwaTgAAAAJ""",NA,NA
2219,Benjamin C. M.,Fung,academic,McGill University,NA,NA,NA
222,Ariane,Parayre,practitioner,Université de Montréal,NA,NA,NA
2220,Catherine,Guastavino,academic,McGill University,"""https://scholar.google.com.au/citations?hl=en&user=--26DqgAAAAJ""",NA,NA
2222,Eun G.,Park,academic,McGill University,NA,NA,NA
2223,Rebekah,Willson,academic,McGill University,"""https://scholar.google.com.au/citations?user=4rcrWMkAAAAJ&hl=en""","""https://orcid.org/0000-0001-8430-8827""",NA
2224,Andrew,Large,academic,McGill University,NA,NA,NA
2225,Peter,Mcnally,academic,McGill University,NA,NA,NA
2226,Jamshid,Beheshti,academic,McGill University,"""https://scholar.google.com.au/citations?hl=en&user=frfKOfYAAAAJ""","""https://orcid.org/0000-0002-7311-4397""",NA
2227,Jean,Archambeault,academic,McGill University,NA,NA,NA
2228,Banafsheh,Asadi,academic,McGill University,NA,NA,NA
2229,Philips,Ayeni,academic,McGill University,NA,"""https://orcid.org/0000-0002-9124-9121""",NA
223,Eve,Paquette-Bigras,practitioner,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=1dcCa9cAAAAJ""","""https://orcid.org/0000-0001-5576-8795""",NA
2230,Claudia,Baptista Claros,academic,McGill University,NA,NA,NA
2231,Catalin,Bidian,academic,McGill University,NA,NA,NA
2232,Aaron,Bowen-Zeicheck,academic,McGill University,NA,NA,NA
2233,Grace,Brooks,academic,McGill University,NA,NA,NA
2234,Jiamin (Carrie),Dai,academic,McGill University,NA,NA,NA
2235,Robert,Douglas Ferguson,academic,McGill University,NA,NA,NA
2236,Mauricio,Fontana De Vargas,academic,McGill University,NA,NA,NA
2237,Morgannis,Graham,academic,McGill University,NA,NA,NA
2238,Vera,Granikov,academic,McGill University,NA,NA,NA
2239,Rebecca,Katz,academic,McGill University,NA,NA,NA
224,Caroline,Patenaude,practitioner,Université de Montréal,NA,NA,NA
2240,Svetlana,Kochkina,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=RGyUbGgAAAAJ""","""https://orcid.org/0000-0002-8506-4606""",NA
2241,Cynthia,Henewaa Kumah,academic,McGill University,NA,NA,NA
2242,Jwen Fai,Low,academic,McGill University,NA,NA,NA
2243,Patrick,Molicard-Chartier,academic,McGill University,NA,NA,NA
2244,Peymon,Montazeri,academic,McGill University,NA,NA,NA
2245,Daniele,Nascimento,academic,McGill University,NA,NA,NA
2246,Johannes,Scherzer,academic,McGill University,NA,NA,NA
2247,Dan,Scott,academic,McGill University,NA,"""https://orcid.org/0000-0001-8438-4926""",NA
2248,Afroza,Sultana,academic,McGill University,NA,NA,NA
2249,Cynthia,Tarlao,academic,McGill University,NA,NA,NA
225,François-Xavier,Paré,practitioner,Université de Montréal,NA,NA,NA
2250,Christopher,Trudeau,academic,McGill University,NA,NA,NA
2251,Richard,Yanaky,academic,McGill University,NA,NA,NA
2252,Inge,Alberts,academic,University of Ottawa,NA,NA,NA
2253,Mary,Cavanagh,academic,University of Ottawa,NA,NA,NA
2254,Stefanie,Haustein,academic,University of Ottawa,"""https://scholar.google.com/citations?user=kWhLvE8AAAAJ&hl=en&oi=sra""","""0000-0003-0157-1430""",NA
2255,Heather,Morrison,academic,University of Ottawa,NA,"""0000-0002-2298-3197""",NA
2256,André,Vellino,academic,University of Ottawa,"""https://scholar.google.com/citations?hl=en&user=0ofhSQ4AAAAJ""","""0000-0003-4304-2801""",NA
2257,William Michael,Curran,academic,University of Ottawa,NA,NA,NA
2258,Tom,Delsey,academic,University of Ottawa,NA,NA,NA
2259,Pierre,Desrochers,academic,University of Ottawa,NA,"""https://orcid.org/0000-0002-9601-1251""",NA
226,Vincent,Perrault,practitioner,Université de Montréal,NA,NA,NA
2260,Amy Margaret,Tector,academic,University of Ottawa,NA,NA,NA
2261,Melissa,Adler,academic,Western University,NA,NA,NA
2262,Isola,Ajiferuke,academic,Western University,NA,NA,NA
2263,Luke,Arnott,academic,Western University,"""https://scholar.google.ca/citations?user=NnzXl7kAAAAJ&hl=en""",NA,NA
2264,Carolynn,Bart-Rie,academic,Western University,NA,NA,NA
2265,Hida,Behzadi,academic,Western University,NA,NA,NA
2266,Juan,Bello,academic,Western University,NA,NA,NA
2267,Tim,Blackmore,academic,Western University,NA,NA,NA
2268,Zak,Bronson,academic,Western University,"""https://scholar.google.ca/citations?user=xlRfFPoAAAAJ&hl=en""",NA,NA
2269,Jacquie,Burkell,academic,Western University,NA,NA,NA
227,Stéphanie,Pham-Dang,practitioner,Université de Montréal,NA,NA,NA
2270,Grant,Campbell,academic,Western University,NA,NA,NA
2271,Lucia Cedeira,Serantes,academic,Western University,"""https://scholar.google.ca/citations?user=hjJvlycAAAAJ&hl=en""",NA,NA
2272,Alissa,Centivany,academic,Western University,NA,NA,NA
2273,Roger (Kelsang),Chabot (Legden),academic,Western University,NA,NA,NA
2274,Yimin,Chen,academic,Western University,"""https://scholar.google.ca/citations?user=D25U3nsAAAAJ&hl=en""",NA,NA
2275,Basil,Chiasson,academic,Western University,NA,NA,NA
2276,Tracey,Church,academic,Western University,NA,NA,NA
2277,Norma,Coates,academic,Western University,"""https://scholar.google.ca/citations?user=Z1gCn5QAAAAJ&hl=en""",NA,NA
2278,Edward,Comor,academic,Western University,"""https://scholar.google.ca/citations?user=mFieWscAAAAJ&hl=en""",NA,NA
2279,James,Compton,academic,Western University,NA,NA,NA
228,Lina,Picard,practitioner,Université de Montréal,NA,NA,NA
2280,Jeremy,Copeland,academic,Western University,NA,NA,NA
2281,Larry,Cornies,academic,Western University,NA,NA,NA
2282,Robert,Craig,academic,Western University,NA,NA,NA
2283,Nicole K.,Dalmer,academic,Western University,"""https://scholar.google.ca/citations?user=9AZCVKYAAAAJ&hl=en""",NA,NA
2285,Elisabeth,Davies,academic,Western University,"""https://scholar.google.ca/citations?user=M7dCv78AAAAJ&hl=en""",NA,NA
2286,Nick,Dyer-Witheford,academic,Western University,NA,NA,NA
2287,Michelle,Edwards,academic,Western University,NA,NA,NA
2288,Kane X.,Faucher,academic,Western University,"""https://scholar.google.ca/citations?user=ZFHQtL8AAAAJ&hl=en""",NA,NA
2289,Joyce,Garnett,academic,Western University,NA,NA,NA
229,Marie-Claude,Poirier,practitioner,Université de Montréal,NA,NA,NA
2290,Amanda F.,Grzyb,academic,Western University,NA,"""https://orcid.org/0000-0003-3950-2254""",NA
2291,Alison,Hearn,academic,Western University,NA,NA,NA
2292,Davin,Helkenberg,academic,Western University,"""https://scholar.google.ca/citations?user=oh8BfJYAAAAJ&hl=en""",NA,NA
2293,Lisa,Henderson,academic,Western University,NA,NA,NA
2294,Heather,Hill,academic,Western University,"""https://scholar.google.ca/citations?user=BooMxS8AAAAJ&hl=en""",NA,NA
2295,Erin,Isings,academic,Western University,NA,NA,NA
2296,Keir,Keightley,academic,Western University,NA,NA,NA
2297,Atle Mikkola,Kjosen,academic,Western University,NA,NA,NA
2298,Susan,Knabe,academic,Western University,NA,NA,NA
2299,Meredith,Levine,academic,Western University,NA,NA,NA
23,Loubna,Ghaouti,practitioner,Université Laval,NA,NA,NA
230,Rafael,Rangel Braga,practitioner,Université de Montréal,NA,"""https://orcid.org/0000-0002-5181-2901""",NA
2300,Ryan,Mack,academic,Western University,NA,NA,NA
2301,Doug,Mann,academic,Western University,NA,NA,NA
2302,Jenn,Martin,academic,Western University,NA,NA,NA
2303,Charlotte,Mcclellan,academic,Western University,NA,NA,NA
2304,Pam,Mckenzie,academic,Western University,"""https://scholar.google.ca/citations?user=rXncOUEAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-5753-4375""",NA
2305,Selma A.,Purac,academic,Western University,NA,NA,NA
2306,Ajit,Pyati,academic,Western University,NA,NA,NA
2307,Anabel,Quan-Haase,academic,Western University,"""https://scholar.google.ca/citations?user=o5za6gIAAAAJ&hl=en""",NA,NA
2308,Mark,Rayner,academic,Western University,NA,NA,NA
2309,Joanna,Redden,academic,Western University,NA,NA,NA
231,Valérie,Rioux,practitioner,Université de Montréal,NA,"""https://orcid.org/0000-0001-6904-5811""",NA
2310,John,Reed,academic,Western University,NA,NA,NA
2311,Daniel,Robinson,academic,Western University,NA,NA,NA
2312,Paulette,Rothbauer,academic,Western University,"""https://scholar.google.ca/citations?user=DuDHV6kAAAAJ&hl=en""",NA,NA
2313,Victoria L.,Rubin,academic,Western University,"""https://scholar.google.ca/citations?user=qS7SY70AAAAJ&hl=en""",NA,NA
2314,Kamran,Sedig,academic,Western University,"""https://scholar.google.ca/citations?user=NTTQNNoAAAAJ&hl=en""","""http://orcid.org/0000-0002-6970-5469""",NA
2315,Andie,Shabbar,academic,Western University,"""https://scholar.google.ca/citations?user=ZAieNIMAAAAJ&hl=en""",NA,NA
2316,Nafiz Zaman,Shuva,academic,Western University,"""https://scholar.google.com/citations?user=yjc67F4AAAAJ&hl=en""","""https://orcid.org/0000-0002-4789-9477""",NA
2317,Sharon,Sliwinski,academic,Western University,NA,NA,NA
2318,Romayne,Smith Fullerton,academic,Western University,"""https://scholar.google.com/citations?user=b1Wo36UAAAAJ&hl=en""",NA,NA
2319,Daniela,Sneppova,academic,Western University,NA,NA,NA
232,Diane,Sauvé,practitioner,Université de Montréal,NA,NA,NA
2320,Don,Spanner,academic,Western University,NA,NA,NA
2321,Matt,Stahl,academic,Western University,NA,NA,NA
2322,Luke,Stark,academic,Western University,"""https://scholar.google.com/citations?user=iQaNa-kAAAAJ&hl=en""",NA,NA
2323,Warren,Steele,academic,Western University,NA,NA,NA
2324,Tom,Streeter,academic,Western University,"""https://scholar.google.com/citations?user=RMTrLm8AAAAJ&hl=en""",NA,NA
2325,Melanie,Sucha,academic,Western University,NA,NA,NA
2326,Sasha,Torres,academic,Western University,NA,NA,NA
2327,Samuel E.,Trosow,academic,Western University,NA,NA,NA
2328,Liwen,Vaughan,academic,Western University,"""https://scholar.google.ca/citations?user=gKwgzUMAAAAJ&hl=en""",NA,NA
2329,Nadine,Wathen,academic,Western University,"""https://scholar.google.ca/citations?user=5cK8i90AAAAJ&hl=en""",NA,NA
233,Hélène,Tardif,practitioner,Université de Montréal,NA,NA,NA
2330,Sandra,Toze,academic,Dalhousie University,"""https://scholar.google.com/citations?user=tdxI-oYAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-7487-7089""",NA
2331,Louise,Spiteri,academic,Dalhousie University,"""https://scholar.google.com/citations?user=bRj8KHYAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-2659-8085""",NA
2332,Bertrum,Macdonald,academic,Dalhousie University,NA,"""https://orcid.org/0000-0001-5327-2657""",NA
2333,Mike,Smit,academic,Dalhousie University,"""https://scholar.google.com/citations?user=KqW63v4AAAAJ&hl=en&oi=ao""",NA,NA
2334,Lori,Mccay-Peet,academic,Dalhousie University,"""https://scholar.google.com/citations?user=Y1H5NoQAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-7474-7591""",NA
2335,Jennifer,Grek Martin,academic,Dalhousie University,NA,NA,NA
2336,Joyline,Makani,academic,Dalhousie University,"""https://scholar.google.com/citations?user=e-GCsYAAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-8796-3648""",NA
2337,Fiona,Black,academic,Dalhousie University,NA,NA,NA
2338,Colin,Conrad,academic,Dalhousie University,"""https://scholar.google.com/citations?user=VstyDe8AAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0003-3891-1670""",NA
2339,Mary Dykstra,Lynch,academic,Dalhousie University,NA,NA,NA
234,Mathieu,Thomas,practitioner,Université de Montréal,NA,"""https://orcid.org/0000-0001-9514-8371""",NA
2340,Vivian,Howard,academic,Dalhousie University,"""https://scholar.google.ca/citations?user=lYQJpg0AAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0001-6081-7037""",NA
2341,Keith,Lawson,academic,Dalhousie University,NA,"""https://orcid.org/0000-0002-2095-0236""",NA
2342,Philippe,Mongeon,academic,Dalhousie University,"""https://scholar.google.ca/citations?user=wvX4S8sAAAAJ&hl=en"", ""https://scholar.google.com/citations?hl=en&user=wvX4S8sAAAAJ""","""https://orcid.org/0000-0003-1021-059X""",NA
2343,Paulette,Skerrett,academic,Dalhousie University,NA,NA,NA
2344,Patti,Bannister,academic,Dalhousie University,NA,NA,NA
2345,Creighton,Barrett,academic,Dalhousie University,NA,"""https://orcid.org/0000-0001-9068-9785""",NA
2346,Alison,Brown,academic,Dalhousie University,NA,NA,NA
2347,Lindsay,Mcniff,academic,Dalhousie University,"""https://scholar.google.com/citations?user=pIbKdK0AAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0001-5070-7635""",NA
2348,Anatoliy,Gruzd,academic,Dalhousie University,"""https://scholar.google.com/citations?user=x_gQTHcAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0003-2366-5163""",NA
2349,Carla,Heggie,academic,Dalhousie University,NA,NA,NA
235,Juliette,Tirard-Collet,practitioner,Université de Montréal,NA,NA,NA
2350,Paul,Mckenna,academic,Dalhousie University,NA,NA,NA
2351,Marina,Pluzhenskaya,academic,Dalhousie University,NA,NA,NA
2352,Enayat,Rajabi,academic,Dalhousie University,"""https://scholar.google.com/citations?user=Tjn215sAAAAJ&hl=en""","""https://orcid.org/0000-0002-9557-0043""",NA
2353,Ann,Shaftel,academic,Dalhousie University,NA,NA,NA
2354,Cheryl,Stenstrom,academic,Dalhousie University,NA,NA,NA
2355,Peter,Wells,academic,Dalhousie University,NA,NA,NA
2356,Ryan,Whalen,academic,Dalhousie University,"""https://scholar.google.com/citations?user=9Mu2cI4AAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-7252-3367""",NA
2357,Danielle,Cossarini,academic,Dalhousie University,NA,NA,NA
2358,Riel,Gallant,academic,Dalhousie University,"""https://scholar.google.ca/citations?user=0UeEbZwAAAAJ&hl=en""",NA,NA
2359,Michael,Groenendyk,academic,Dalhousie University,NA,NA,NA
236,Normand,Trudel,practitioner,Université de Montréal,NA,NA,NA
2360,Yusuke,Ishimura,academic,Dalhousie University,NA,"""https://orcid.org/0000-0001-7236-1292""",NA
2361,Carrie,Mcclary,academic,Dalhousie University,NA,NA,NA
2362,Haidar,Moukdod,academic,Dalhousie University,NA,NA,NA
2363,R.,Parker,academic,Dalhousie University,NA,"""https://orcid.org/0000-0002-8966-2785""",NA
2364,Michael,Smit,academic,Dalhousie University,NA,NA,NA
2365,Suzuette,Soomai,academic,Dalhousie University,NA,"""https://orcid.org/0000-0001-7843-5838""",NA
2366,Kathleen,Staves,academic,Dalhousie University,NA,NA,NA
2367,Laurel,Tarulli,academic,Dalhousie University,NA,NA,NA
2368,Amanda,Wilk,academic,Dalhousie University,NA,NA,NA
2369,Lee,Wilson,academic,Dalhousie University,NA,NA,NA
237,Julie,Vaillancourt,practitioner,Université de Montréal,NA,NA,NA
2370,Dhary,Abuhimed,academic,McGill University,NA,NA,NA
2371,Mohammed,Alghamdi,academic,McGill University,NA,NA,NA
2372,F.,Ayachi,academic,McGill University,NA,NA,NA
2373,Gregory,Bartlett,academic,McGill University,NA,NA,NA
2374,Jamshid,Behesthi,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=frfKOfYAAAAJ""",NA,NA
2375,Trevor,Braun,academic,McGill University,NA,NA,NA
2376,Gordon,Burr,academic,McGill University,NA,NA,NA
2377,Cedric,Camier,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=G26U2JsAAAAJ""","""https://orcid.org/0000-0001-5517-5615""",NA
2378,Ian,Clement,academic,McGill University,NA,NA,NA
2379,Charles,Cole,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=t2Atl98AAAAJ""",NA,NA
238,Camille,Veillette-Péclet,practitioner,Université de Montréal,NA,NA,NA
2380,Emily,Crist,academic,McGill University,NA,NA,NA
2381,Steven,Ding,academic,McGill University,"""https://scholar.google.ca/citations?user=n5-S6dIAAAAJ&hl=en""","""https://orcid.org/0000-0002-5149-5918""",NA
2382,Jesse,Dinneen,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=9_wnKjkAAAAJ""","""https://orcid.org/0000-0001-5214-5891""",NA
2383,Jonathan,Dorey,academic,McGill University,NA,"""https://orcid.org/0000-0002-8658-0004"", ""https://orcid.org/0000-0002-8658-0004""",NA
2384,Mohammad,Farhadi,academic,McGill University,"""https://scholar.google.ca/citations?user=GIZdSg0AAAAJ&hl=en""",NA,NA
2385,Margaret,Ferguson,academic,McGill University,NA,NA,NA
2386,Robert,Ferguson,academic,McGill University,NA,NA,NA
2387,Francois-Xavier,Feron,academic,McGill University,NA,NA,NA
2388,Alexandre,Fortier,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=Pop2RF0AAAAJ""",NA,NA
2389,Benjamin,Fung,academic,McGill University,"""https://scholar.google.com.au/citations?hl=en&user=W_CFvAYAAAAJ"", ""https://scholar.google.com/citations?hl=en&user=W_CFvAYAAAAJ""","""https://orcid.org/0000-0001-8423-2906""",NA
239,Marie-Hélène,Vézina,practitioner,Université de Montréal,NA,"""https://orcid.org/0000-0002-1678-6517""",NA
2390,Rhiannon,Gainor,academic,McGill University,NA,NA,NA
2391,Manuel,Gil,academic,McGill University,NA,NA,NA
2392,Jennifer,Grandbois,academic,McGill University,NA,NA,NA
2393,C.,Guastavino,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=--26DqgAAAAJ""","""https://orcid.org/0000-0002-5750-2015""",NA
2394,Yusuke,Ishimura,academic,McGill University,NA,"""https://orcid.org/0000-0001-7236-1292""",NA
2395,Eric,Joly,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=-vKEIIsAAAAJ""",NA,NA
2396,Charles-Antoine,Julien,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=iBrWYW0AAAAJ""",NA,NA
2397,Nouf,Khashman,academic,McGill University,NA,NA,NA
2398,Lorie,Kloda,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=MnBc16EAAAAJ""","""https://orcid.org/0000-0003-1429-1497""",NA
2399,Manon,Lamontagne,academic,McGill University,NA,NA,NA
24,Marie-Claude,Mailhot,practitioner,Université Laval,NA,NA,NA
240,Céline,Widmer,practitioner,Université de Montréal,NA,NA,NA
2400,Isabelle,Lamoureux,academic,McGill University,NA,NA,NA
2401,Jennifer,Langlois,academic,McGill University,NA,NA,NA
2402,Vincent,Lariviere,academic,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=UvfK8IUAAAAJ""","""https://orcid.org/0000-0002-2733-0689""",NA
2403,John,Leide,academic,McGill University,NA,NA,NA
2404,Geoffrey,Little,academic,McGill University,NA,"""https://orcid.org/0000-0001-8467-4149"", ""https://orcid.org/0000-0001-8467-4149""",NA
2406,Emily,Maddock,academic,McGill University,NA,NA,NA
2407,Irina,Melikhova,academic,McGill University,NA,NA,NA
2408,Elaine,Menard,academic,McGill University,NA,NA,NA
2409,Karyn,Moffatt,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=FYdnVc0AAAAJ"", ""https://scholar.google.com.au/citations?hl=en&user=FYdnVc0AAAAJ""","""https://orcid.org/0000-0002-7081-0709"", ""https://orcid.org/0000-0002-7081-0709""",NA
241,Émilie,Walsh,practitioner,Université de Montréal,NA,NA,NA
2410,Emma,Murphy,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=ieIgPe8AAAAJ""",NA,NA
2411,Valerie,Nesset,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=fZe0h6oAAAAJ""","""https://orcid.org/0000-0002-7601-1633""",NA
2412,Alexandra,Obradovich,academic,McGill University,NA,NA,NA
2413,Rita,Orji,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=-1cHtBQAAAAJ""","""https://orcid.org/0000-0001-6152-8034""",NA
2414,Eun,Park,academic,McGill University,NA,NA,NA
2415,Sarah,Payne,academic,McGill University,NA,NA,NA
2416,Amilcar,Perez,academic,McGill University,NA,NA,NA
2417,David,Pickup,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=yDXp_GcAAAAJ""","""https://orcid.org/0000-0001-5213-1238""",NA
2418,Amandine,Pras,academic,McGill University,NA,NA,NA
2419,Anne-Marie,Quiring,academic,McGill University,NA,NA,NA
242,Emily,Benton,practitioner,Université d'Ottawa,NA,NA,NA
2420,Fei,Shu,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=q-qr8MMAAAAJ""","""https://orcid.org/0000-0002-1946-5065""",NA
2421,Margaret,Smithglass,academic,McGill University,NA,NA,NA
2422,Daniel,Steele,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=7nusY1IAAAAJ""","""https://orcid.org/0000-0002-5673-755X""",NA
2423,J.,Steffens,academic,McGill University,"""https://scholar.google.com/citations?hl=en&user=x7-P17gAAAAJ""","""https://orcid.org/0000-0001-7693-1432""",NA
2424,Nahid,Tabatabaei,academic,McGill University,NA,NA,NA
2425,Marni,Tam,academic,McGill University,NA,NA,NA
2426,Cristian,Udma,academic,McGill University,NA,NA,NA
2427,Katherine,Vanderlinden,academic,McGill University,NA,NA,NA
2428,Charles,Verron,academic,McGill University,"""https://scholar.google.com.au/citations?user=QK2iudgAAAAJ&hl=en""",NA,NA
2429,Qing,Zou,academic,McGill University,NA,"""https://orcid.org/0000-0002-1908-4270""",NA
243,Marina,Bokovay,practitioner,Université d'Ottawa,NA,NA,NA
2430,Natasha,Zwarich,academic,McGill University,NA,NA,NA
2431,Alicia,Cappello,academic,University of Alberta,NA,"""https://orcid.org/0000-0003-0716-5337""",NA
2432,Keren,Dali,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=IJnBrRQAAAAJ"", ""https://scholar.google.com/citations?user=IJnBrRQAAAAJ&hl=en""","""https://orcid.org/0000-0001-5379-5714""",NA
2433,Eric,Forcier,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=tW5X48UAAAAJ""","""https://orcid.org/0000-0003-0396-2574""",NA
2434,Shelagh,Genuis,academic,University of Alberta,NA,"""https://orcid.org/0000-0002-4733-4011""",NA
2435,Lisa,Given,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=_xYpg9MAAAAJ""","""https://orcid.org/0000-0003-1840-6175""",NA
