"venue_id","srcid","sm_code","weight"
"https://openalex.org/V2764355022",NA,39,1
"https://openalex.org/V2764355052",NA,70,1
"https://openalex.org/V2764355106",NA,163,1
"https://openalex.org/V2764355200",NA,119,1
"https://openalex.org/V2764355337",NA,138,1
"https://openalex.org/V2764356901",NA,1,1
"https://openalex.org/V2764357321",NA,137,1
"https://openalex.org/V2764357534",NA,105,1
"https://openalex.org/V2764358236",NA,70,1
"https://openalex.org/V2764358339",NA,50,1
"https://openalex.org/V2764358524",NA,119,1
"https://openalex.org/V2764358563",NA,105,1
"https://openalex.org/V2764358612",NA,157,1
"https://openalex.org/V2764358711",NA,67,1
"https://openalex.org/V2764359860",NA,70,1
"https://openalex.org/V2764360124",NA,142,1
"https://openalex.org/V2764360416",NA,37,1
"https://openalex.org/V2764360471",NA,117,1
"https://openalex.org/V2764361340",NA,156,1
"https://openalex.org/V2764362204",NA,155,1
"https://openalex.org/V2764362888",NA,40,1
"https://openalex.org/V2764363513",NA,125,1
"https://openalex.org/V2764363640",NA,97,1
"https://openalex.org/V2764364739",NA,87,1
"https://openalex.org/V2764364984",NA,67,1
"https://openalex.org/V2764366890",NA,123,1
"https://openalex.org/V2764367346",NA,105,1
"https://openalex.org/V2764367880",NA,139,1
"https://openalex.org/V2764367930",NA,99,1
"https://openalex.org/V2764368541",NA,113,1
"https://openalex.org/V2764368702",NA,86,1
"https://openalex.org/V2764368897",NA,171,1
"https://openalex.org/V2764369117",NA,44,1
"https://openalex.org/V2764369821",NA,120,1
"https://openalex.org/V2764370178",NA,76,1
"https://openalex.org/V2764371585",NA,152,1
"https://openalex.org/V2764371975",NA,137,1
"https://openalex.org/V2764372088",NA,147,1
"https://openalex.org/V2764372737",NA,97,1
"https://openalex.org/V2764373771",NA,70,1
"https://openalex.org/V2764373995",NA,163,1
"https://openalex.org/V2764374050",NA,65,1
"https://openalex.org/V2764374431",NA,104,1
"https://openalex.org/V2764374723",NA,77,1
"https://openalex.org/V2764374800",NA,110,1
"https://openalex.org/V2764374989",NA,87,1
"https://openalex.org/V2764375101",NA,113,1
"https://openalex.org/V2764376594",NA,31,1
"https://openalex.org/V2764376808",NA,43,1
"https://openalex.org/V2764376875",NA,153,1
"https://openalex.org/V2764377017",NA,113,1
"https://openalex.org/V2764377292",NA,27,0.5
"https://openalex.org/V2764377292",NA,31,0.5
"https://openalex.org/V2764378167",NA,61,1
"https://openalex.org/V2764378261",NA,57,1
"https://openalex.org/V2764378813",NA,105,1
"https://openalex.org/V2764378882",NA,24,1
"https://openalex.org/V2764379105",NA,28,1
"https://openalex.org/V2764379586",NA,113,1
"https://openalex.org/V2764380461",NA,37,1
"https://openalex.org/V2764381328",NA,45,1
"https://openalex.org/V2764381696",NA,67,0.5
"https://openalex.org/V2764381696",NA,80,0.5
"https://openalex.org/V2764381730",NA,57,1
"https://openalex.org/V2764381859",NA,42,1
"https://openalex.org/V2764382099",NA,123,1
"https://openalex.org/V2764382103",NA,97,1
"https://openalex.org/V2764382329",NA,57,1
"https://openalex.org/V2764383034",NA,9,1
"https://openalex.org/V2764383991",NA,18,1
"https://openalex.org/V2764384124",NA,112,1
"https://openalex.org/V2764384779",NA,70,1
"https://openalex.org/V2764385058",NA,105,1
"https://openalex.org/V2764385365",NA,70,1
"https://openalex.org/V2764385765",NA,53,1
"https://openalex.org/V2764385854",NA,77,0.5
"https://openalex.org/V2764385854",NA,73,0.5
"https://openalex.org/V2764386039",NA,129,1
"https://openalex.org/V2764386242",NA,74,1
"https://openalex.org/V2764387026",NA,159,1
"https://openalex.org/V2764388078",NA,97,1
"https://openalex.org/V2764388829",NA,125,1
"https://openalex.org/V2764389833",NA,7,1
"https://openalex.org/V2764390127",NA,138,1
"https://openalex.org/V2764390966",NA,23,1
"https://openalex.org/V2764391456",NA,39,0.5
"https://openalex.org/V2764391456",NA,45,0.5
"https://openalex.org/V2764392330",NA,57,1
"https://openalex.org/V2764393385",NA,2,1
"https://openalex.org/V2764393531",NA,147,1
"https://openalex.org/V2764393653",NA,105,1
"https://openalex.org/V2764393826",NA,82,1
"https://openalex.org/V2764394011",NA,70,1
"https://openalex.org/V2764394085",NA,115,1
"https://openalex.org/V2764394334",NA,40,1
"https://openalex.org/V2764394607",NA,14,1
"https://openalex.org/V2764395403",NA,142,1
"https://openalex.org/V2764395899",NA,167,1
"https://openalex.org/V2764395988",NA,76,1
"https://openalex.org/V2764396136",NA,110,1
"https://openalex.org/V2764396234",NA,143,1
"https://openalex.org/V2764396440",NA,28,1
"https://openalex.org/V2764396899",NA,105,1
"https://openalex.org/V2764396930",NA,141,1
"https://openalex.org/V2764397755",NA,105,1
"https://openalex.org/V2764398122",NA,61,1
"https://openalex.org/V2764398266",NA,76,1
"https://openalex.org/V2764398681",NA,113,1
"https://openalex.org/V2764398702",NA,115,1
"https://openalex.org/V2764398922",NA,100,1
"https://openalex.org/V2764398951",NA,113,1
"https://openalex.org/V2764399180",NA,15,1
"https://openalex.org/V2764399569",NA,15,1
"https://openalex.org/V2764400019",NA,93,1
"https://openalex.org/V2764400047",NA,106,1
"https://openalex.org/V2764400576",NA,139,1
"https://openalex.org/V2764400816",NA,70,1
"https://openalex.org/V2764401520",NA,105,1
"https://openalex.org/V2764401565",NA,50,1
"https://openalex.org/V2764401919",NA,40,1
"https://openalex.org/V2764402084",NA,31,1
"https://openalex.org/V2764402337",NA,100,1
"https://openalex.org/V2764403712",NA,57,1
"https://openalex.org/V2764404487",NA,128,1
"https://openalex.org/V2764404512",NA,24,1
"https://openalex.org/V2764404700",NA,9,1
"https://openalex.org/V2764405103",NA,96,1
"https://openalex.org/V2764405269",NA,37,1
"https://openalex.org/V2764405308",NA,137,1
"https://openalex.org/V2764405849",NA,110,1
"https://openalex.org/V2764406097",NA,118,1
"https://openalex.org/V2764406168",NA,111,1
"https://openalex.org/V2764406475",NA,77,1
"https://openalex.org/V2764408005",NA,1,1
"https://openalex.org/V2764408066",NA,113,1
"https://openalex.org/V2764408640",NA,70,1
"https://openalex.org/V2764409345",NA,61,1
"https://openalex.org/V2764410024",NA,97,1
"https://openalex.org/V2764410520",NA,133,1
"https://openalex.org/V2764410953",NA,63,1
"https://openalex.org/V2764411140",NA,107,1
"https://openalex.org/V2764411510",NA,138,1
"https://openalex.org/V2764412034",NA,167,1
"https://openalex.org/V2764412062",NA,141,1
"https://openalex.org/V2764412113",NA,31,1
"https://openalex.org/V2764412274",NA,74,1
"https://openalex.org/V2764412446",NA,30,1
"https://openalex.org/V2764413287",NA,28,1
"https://openalex.org/V2764413409",NA,163,1
"https://openalex.org/V2764413453",NA,67,1
"https://openalex.org/V2764413711",NA,57,1
"https://openalex.org/V2764413793",NA,133,1
"https://openalex.org/V2764413850",NA,99,1
"https://openalex.org/V2764414016",NA,83,1
"https://openalex.org/V2764414551",NA,14,1
"https://openalex.org/V2764414871",NA,83,1
"https://openalex.org/V2764414924",NA,156,1
"https://openalex.org/V2764414950",NA,31,1
"https://openalex.org/V2764415113",NA,57,1
"https://openalex.org/V2764415137",NA,30,1
"https://openalex.org/V2764415973",NA,105,1
"https://openalex.org/V2764416082",NA,67,1
"https://openalex.org/V2764417355",NA,96,1
"https://openalex.org/V2764417441",NA,113,1
"https://openalex.org/V2764417521",NA,26,1
"https://openalex.org/V2764417561",NA,105,1
"https://openalex.org/V2764417865",NA,45,0.5
"https://openalex.org/V2764417865",NA,92,0.5
"https://openalex.org/V2764418413",NA,61,1
"https://openalex.org/V2764418946",NA,108,1
"https://openalex.org/V2764419056",NA,57,1
"https://openalex.org/V2764419107",NA,142,1
"https://openalex.org/V2764420756",NA,139,1
"https://openalex.org/V2764421102",NA,55,1
"https://openalex.org/V2764421218",NA,40,1
"https://openalex.org/V2764421377",NA,7,1
"https://openalex.org/V2764421628",NA,150,1
"https://openalex.org/V2764421709",NA,167,1
"https://openalex.org/V2764421939",NA,163,1
"https://openalex.org/V2764422398",NA,138,1
"https://openalex.org/V2764422958",NA,67,1
"https://openalex.org/V2764423687",NA,25,1
"https://openalex.org/V2764424020",NA,95,1
"https://openalex.org/V2764424346",NA,136,1
"https://openalex.org/V2764424419",NA,83,1
"https://openalex.org/V2764425223",NA,139,1
"https://openalex.org/V2764425481",NA,31,1
"https://openalex.org/V2764426833",NA,147,1
"https://openalex.org/V2764427656",NA,93,1
"https://openalex.org/V2764428378",NA,65,1
"https://openalex.org/V2764428837",NA,57,1
"https://openalex.org/V2764429002",NA,76,1
"https://openalex.org/V2764429214",NA,31,1
"https://openalex.org/V2764429295",NA,14,1
"https://openalex.org/V2764429493",NA,70,1
"https://openalex.org/V2764431737",NA,147,1
"https://openalex.org/V2764431832",NA,163,1
"https://openalex.org/V2764432179",NA,70,1
"https://openalex.org/V2764432365",NA,57,1
"https://openalex.org/V2764433182",NA,81,0.2
"https://openalex.org/V2764433182",NA,42,0.2
"https://openalex.org/V2764433182",NA,44,0.2
"https://openalex.org/V2764433182",NA,45,0.2
"https://openalex.org/V2764433182",NA,50,0.2
"https://openalex.org/V2764433903",NA,57,1
"https://openalex.org/V2764434009",NA,68,1
"https://openalex.org/V2764434503",NA,4,1
"https://openalex.org/V2764435191",NA,15,1
"https://openalex.org/V2764436299",NA,157,1
"https://openalex.org/V2764437297",NA,71,1
"https://openalex.org/V2764437501",NA,7,1
"https://openalex.org/V2764437977",NA,99,1
"https://openalex.org/V2764438311",NA,97,1
"https://openalex.org/V2764438715",NA,76,1
"https://openalex.org/V2764439093",NA,99,1
"https://openalex.org/V2764439266",NA,61,1
"https://openalex.org/V2764440062",NA,105,1
"https://openalex.org/V2764440257",NA,23,1
"https://openalex.org/V2764440780",NA,110,1
"https://openalex.org/V2764440952",NA,157,1
"https://openalex.org/V2764440991",NA,70,1
"https://openalex.org/V2764441637",NA,40,1
"https://openalex.org/V2764442288",NA,115,1
"https://openalex.org/V2764442377",NA,150,1
"https://openalex.org/V2764442756",NA,1,1
"https://openalex.org/V2764443331",NA,105,1
"https://openalex.org/V2764443815",NA,119,1
"https://openalex.org/V2764443954",NA,61,1
"https://openalex.org/V2764444101",NA,157,1
"https://openalex.org/V2764444244",NA,133,1
"https://openalex.org/V2764444675",NA,115,1
"https://openalex.org/V2764444712",NA,105,1
"https://openalex.org/V2764445958",NA,122,1
"https://openalex.org/V2764446046",NA,113,1
"https://openalex.org/V2764446115",NA,28,1
"https://openalex.org/V2764447064",NA,63,1
"https://openalex.org/V2764447395",NA,167,1
"https://openalex.org/V2764450110",NA,61,1
"https://openalex.org/V2764450267",NA,147,1
"https://openalex.org/V2764451435",NA,163,1
"https://openalex.org/V2764452394",NA,149,1
"https://openalex.org/V2764453006",NA,167,1
"https://openalex.org/V2764453130",NA,15,1
"https://openalex.org/V2764453457",NA,141,1
"https://openalex.org/V2764454180",NA,14,1
"https://openalex.org/V2764454290",NA,61,1
"https://openalex.org/V2764454841",NA,70,1
"https://openalex.org/V2764455317",NA,5,1
"https://openalex.org/V2764456253",NA,28,1
"https://openalex.org/V2764456466",NA,31,1
"https://openalex.org/V2764456646",NA,68,1
"https://openalex.org/V2764457213",NA,45,0.5
"https://openalex.org/V2764457213",NA,46,0.5
"https://openalex.org/V2764457777",NA,167,1
"https://openalex.org/V2764459186",NA,126,1
"https://openalex.org/V2764459385",NA,39,1
"https://openalex.org/V2764459744",NA,57,1
"https://openalex.org/V2764460010",NA,57,1
"https://openalex.org/V2764460855",NA,70,1
"https://openalex.org/V2764461159",NA,70,1
"https://openalex.org/V2764461332",NA,39,1
"https://openalex.org/V2764461363",NA,110,1
"https://openalex.org/V2764462172",NA,3,1
"https://openalex.org/V2764462242",NA,119,1
"https://openalex.org/V2764462915",NA,137,1
"https://openalex.org/V2764463196",NA,105,1
"https://openalex.org/V2764463436",NA,165,1
"https://openalex.org/V2764463561",NA,57,1
"https://openalex.org/V2764463892",NA,105,1
"https://openalex.org/V2764463946",NA,93,1
"https://openalex.org/V2764464233",NA,57,1
"https://openalex.org/V2764465468",NA,105,1
"https://openalex.org/V2764466053",NA,70,1
"https://openalex.org/V2764466227",NA,57,1
"https://openalex.org/V2764466534",NA,56,1
"https://openalex.org/V2764468141",NA,156,1
"https://openalex.org/V2764468503",NA,76,1
"https://openalex.org/V2764469077",NA,119,1
"https://openalex.org/V2764469789",NA,138,1
"https://openalex.org/V2764469874",NA,65,1
"https://openalex.org/V2764470461",NA,25,1
"https://openalex.org/V2764470511",NA,105,1
"https://openalex.org/V2764470529",NA,62,1
"https://openalex.org/V2764471675",NA,11,1
"https://openalex.org/V2764471990",NA,23,1
"https://openalex.org/V2764472453",NA,70,1
"https://openalex.org/V2764472673",NA,101,1
"https://openalex.org/V2764472727",NA,152,1
"https://openalex.org/V2764473005",NA,133,1
"https://openalex.org/V2764473541",NA,105,1
"https://openalex.org/V2764473580",NA,96,1
"https://openalex.org/V2764473737",NA,116,1
"https://openalex.org/V2764474572",NA,9,1
"https://openalex.org/V2764474612",NA,83,1
"https://openalex.org/V2764475008",NA,108,1
"https://openalex.org/V2764475169",NA,70,1
"https://openalex.org/V2764475495",NA,15,1
"https://openalex.org/V2764475606",NA,74,1
"https://openalex.org/V2764476177",NA,70,1
"https://openalex.org/V2764476198",NA,97,1
"https://openalex.org/V2764476431",NA,120,1
"https://openalex.org/V2764476686",NA,143,1
"https://openalex.org/V2764477379",NA,61,1
"https://openalex.org/V2764477730",NA,170,1
"https://openalex.org/V2764478263",NA,119,1
"https://openalex.org/V2764479002",NA,105,1
"https://openalex.org/V2764479031",NA,56,1
"https://openalex.org/V2764479506",NA,81,1
"https://openalex.org/V2764480468",NA,116,1
"https://openalex.org/V2764480697",NA,70,1
"https://openalex.org/V2764480921",NA,15,1
"https://openalex.org/V2764481201",NA,62,1
"https://openalex.org/V2764481359",NA,97,1
"https://openalex.org/V2764481657",NA,70,1
"https://openalex.org/V2764481959",NA,40,1
"https://openalex.org/V2764482395",NA,57,1
"https://openalex.org/V2764483060",NA,83,1
"https://openalex.org/V2764484637",NA,119,1
"https://openalex.org/V2764484758",NA,14,1
"https://openalex.org/V2764485001",NA,71,1
"https://openalex.org/V2764485282",NA,4,1
"https://openalex.org/V2764485383",NA,102,1
"https://openalex.org/V2764485423",NA,145,1
"https://openalex.org/V2764485589",NA,147,1
"https://openalex.org/V2764485818",NA,105,1
"https://openalex.org/V2764486203",NA,127,1
"https://openalex.org/V2764486890",NA,105,1
"https://openalex.org/V2764487254",NA,127,1
"https://openalex.org/V2764487914",NA,105,1
"https://openalex.org/V2764488932",NA,22,1
"https://openalex.org/V2764489638",NA,70,1
"https://openalex.org/V2764491083",NA,75,1
"https://openalex.org/V2764491657",NA,15,1
"https://openalex.org/V2764492204",NA,70,1
"https://openalex.org/V2764492415",NA,137,1
"https://openalex.org/V2764493660",NA,68,1
"https://openalex.org/V2764493983",NA,112,1
"https://openalex.org/V2764494900",NA,105,1
"https://openalex.org/V2764495214",NA,50,1
"https://openalex.org/V2764496616",NA,9,1
"https://openalex.org/V2764496686",NA,123,1
"https://openalex.org/V2764497608",NA,23,1
"https://openalex.org/V2764498754",NA,158,1
"https://openalex.org/V2764499177",NA,70,1
"https://openalex.org/V2764499288",NA,145,1
"https://openalex.org/V2764500997",NA,147,1
"https://openalex.org/V2764501003",NA,81,1
"https://openalex.org/V2764501791",NA,105,1
"https://openalex.org/V2764502050",NA,40,1
"https://openalex.org/V2764503198",NA,131,1
"https://openalex.org/V2764503955",NA,27,1
"https://openalex.org/V2764504085",NA,70,1
"https://openalex.org/V2764504914",NA,70,1
"https://openalex.org/V2764504928",NA,133,1
"https://openalex.org/V2764505272",NA,113,1
"https://openalex.org/V2764505978",NA,64,1
"https://openalex.org/V2764506186",NA,90,1
"https://openalex.org/V2764506975",NA,99,1
"https://openalex.org/V2764507226",NA,133,1
"https://openalex.org/V2764507785",NA,85,1
"https://openalex.org/V2764509400",NA,92,1
"https://openalex.org/V2764509489",NA,99,1
"https://openalex.org/V2764509732",NA,70,1
"https://openalex.org/V2764510484",NA,157,1
"https://openalex.org/V2764510598",NA,163,1
"https://openalex.org/V2764510822",NA,70,1
"https://openalex.org/V2764511342",NA,19,1
"https://openalex.org/V2764511345",NA,57,1
"https://openalex.org/V2764511823",NA,100,1
"https://openalex.org/V2764512276",NA,40,1
"https://openalex.org/V2764513110",NA,40,1
"https://openalex.org/V2764513315",NA,104,1
"https://openalex.org/V2764513482",NA,171,1
"https://openalex.org/V2764513707",NA,122,1
"https://openalex.org/V2764514029",NA,120,1
"https://openalex.org/V2764514106",NA,108,1
"https://openalex.org/V2764514470",NA,1,1
"https://openalex.org/V2764514647",NA,105,1
"https://openalex.org/V2764514966",NA,23,1
"https://openalex.org/V2764515337",NA,30,1
"https://openalex.org/V2764515762",NA,5,1
"https://openalex.org/V2764516319",NA,163,1
"https://openalex.org/V2764516788",NA,105,1
"https://openalex.org/V2764517189",NA,121,1
"https://openalex.org/V2764517522",NA,25,1
"https://openalex.org/V2764517585",NA,65,1
"https://openalex.org/V2764518344",NA,171,1
"https://openalex.org/V2764518513",NA,31,1
"https://openalex.org/V2764520422",NA,163,1
"https://openalex.org/V2764520470",NA,57,1
"https://openalex.org/V2764520577",NA,40,1
"https://openalex.org/V2764520718",NA,99,1
"https://openalex.org/V2764521094",NA,70,1
"https://openalex.org/V2764521490",NA,125,1
"https://openalex.org/V2764522162",NA,149,1
"https://openalex.org/V2764522714",NA,71,1
"https://openalex.org/V2764522905",NA,81,1
"https://openalex.org/V2764523018",NA,142,1
"https://openalex.org/V2764523826",NA,57,1
"https://openalex.org/V2764523957",NA,147,1
"https://openalex.org/V2764524422",NA,70,1
"https://openalex.org/V2764525582",NA,138,1
"https://openalex.org/V2764527320",NA,72,1
"https://openalex.org/V2764527654",NA,105,1
"https://openalex.org/V2764528300",NA,57,1
"https://openalex.org/V2764528830",NA,142,1
"https://openalex.org/V2764529080",NA,9,1
"https://openalex.org/V2764529794",NA,31,1
"https://openalex.org/V2764530501",NA,65,1
"https://openalex.org/V2764531397",NA,15,1
"https://openalex.org/V2764531433",NA,31,1
"https://openalex.org/V2764531882",NA,40,0.5
"https://openalex.org/V2764531882",NA,68,0.5
"https://openalex.org/V2764532337",NA,99,1
"https://openalex.org/V2764533049",NA,156,1
"https://openalex.org/V2764533258",NA,111,1
"https://openalex.org/V2764534577",NA,105,1
"https://openalex.org/V2764534856",NA,120,1
"https://openalex.org/V2764534915",NA,92,1
"https://openalex.org/V2764535103",NA,77,1
"https://openalex.org/V2764535110",NA,42,1
"https://openalex.org/V2764535626",NA,81,1
"https://openalex.org/V2764535765",NA,75,1
"https://openalex.org/V2764535896",NA,118,1
"https://openalex.org/V2764536255",NA,55,1
"https://openalex.org/V2764536579",NA,99,1
"https://openalex.org/V2764536930",NA,14,1
"https://openalex.org/V2764536942",NA,105,1
"https://openalex.org/V2764537002",NA,156,0.5
"https://openalex.org/V2764537002",NA,159,0.5
"https://openalex.org/V2764537278",NA,70,1
"https://openalex.org/V2764537520",NA,113,1
"https://openalex.org/V2764537874",NA,124,1
"https://openalex.org/V2764539314",NA,125,1
"https://openalex.org/V2764540303",NA,105,1
"https://openalex.org/V2764540985",NA,139,1
"https://openalex.org/V2764541395",NA,147,1
"https://openalex.org/V2764541514",NA,105,1
"https://openalex.org/V2764541937",NA,61,1
"https://openalex.org/V2764542231",NA,55,1
"https://openalex.org/V2764542388",NA,127,1
"https://openalex.org/V2764544181",NA,61,1
"https://openalex.org/V2764544752",NA,142,1
"https://openalex.org/V2764545304",NA,97,1
"https://openalex.org/V2764545657",NA,166,0.333333333333333
"https://openalex.org/V2764545657",NA,167,0.333333333333333
"https://openalex.org/V2764545657",NA,171,0.333333333333333
"https://openalex.org/V2764545906",NA,23,1
"https://openalex.org/V2764546951",NA,31,1
"https://openalex.org/V2764547682",NA,62,1
"https://openalex.org/V2764547726",NA,163,1
"https://openalex.org/V2764547945",NA,133,1
"https://openalex.org/V2764548274",NA,155,1
"https://openalex.org/V2764548399",NA,74,1
"https://openalex.org/V2764548811",NA,83,1
"https://openalex.org/V2764548945",NA,57,1
"https://openalex.org/V2764548992",NA,37,1
"https://openalex.org/V2764549493",NA,110,1
"https://openalex.org/V2764551091",NA,70,1
"https://openalex.org/V2764551224",NA,15,1
"https://openalex.org/V2764551451",NA,114,1
"https://openalex.org/V2764551740",NA,87,1
"https://openalex.org/V2764551816",NA,48,1
"https://openalex.org/V2764551879",NA,16,1
"https://openalex.org/V2764552168",NA,126,1
"https://openalex.org/V2764552903",NA,105,1
"https://openalex.org/V2764552928",NA,167,1
"https://openalex.org/V2764554531",NA,137,1
"https://openalex.org/V2764556243",NA,40,1
"https://openalex.org/V2764556269",NA,5,1
"https://openalex.org/V2764556379",NA,27,1
"https://openalex.org/V2764556463",NA,31,1
"https://openalex.org/V2764557316",NA,28,1
"https://openalex.org/V2764557357",NA,139,1
"https://openalex.org/V2764557727",NA,113,1
"https://openalex.org/V2764557794",NA,76,1
"https://openalex.org/V2764558812",NA,105,1
"https://openalex.org/V2764559384",NA,137,1
"https://openalex.org/V2764559393",NA,39,1
"https://openalex.org/V2764559620",NA,115,1
"https://openalex.org/V2764560526",NA,61,1
"https://openalex.org/V2764560572",NA,70,1
"https://openalex.org/V2764560749",NA,171,0.333333333333333
"https://openalex.org/V2764560749",NA,61,0.333333333333333
"https://openalex.org/V2764560749",NA,149,0.333333333333333
"https://openalex.org/V2764561335",NA,145,1
"https://openalex.org/V2764561490",NA,105,1
"https://openalex.org/V2764561784",NA,138,1
"https://openalex.org/V2764562432",NA,113,1
"https://openalex.org/V2764563783",NA,70,1
"https://openalex.org/V2764563877",NA,61,1
"https://openalex.org/V2764563886",NA,104,1
"https://openalex.org/V2764564091",NA,97,1
"https://openalex.org/V2764564315",NA,40,1
"https://openalex.org/V2764564362",NA,36,1
"https://openalex.org/V2764564813",NA,171,1
"https://openalex.org/V2764565036",NA,147,1
"https://openalex.org/V2764565170",NA,46,0.5
"https://openalex.org/V2764565170",NA,78,0.5
"https://openalex.org/V2764567196",NA,139,1
"https://openalex.org/V2764567249",NA,95,1
"https://openalex.org/V2764567258",NA,164,1
"https://openalex.org/V2764567269",NA,67,1
"https://openalex.org/V2764567416",NA,49,1
"https://openalex.org/V2764567528",NA,55,1
"https://openalex.org/V2764567929",NA,129,1
"https://openalex.org/V2764568210",NA,119,1
"https://openalex.org/V2764568323",NA,90,1
"https://openalex.org/V2764569275",NA,159,1
"https://openalex.org/V2764570065",NA,23,1
"https://openalex.org/V2764570150",NA,41,1
"https://openalex.org/V2764570619",NA,138,1
"https://openalex.org/V2764570892",NA,5,1
"https://openalex.org/V2764571228",NA,42,0.166666666666667
"https://openalex.org/V2764571228",NA,79,0.166666666666667
"https://openalex.org/V2764571228",NA,81,0.166666666666667
"https://openalex.org/V2764571228",NA,104,0.166666666666667
"https://openalex.org/V2764571228",NA,105,0.166666666666667
"https://openalex.org/V2764571228",NA,165,0.166666666666667
"https://openalex.org/V2764571273",NA,99,1
"https://openalex.org/V2764572054",NA,165,1
"https://openalex.org/V2764572724",NA,155,1
"https://openalex.org/V2764573049",NA,139,1
"https://openalex.org/V2764573166",NA,27,1
"https://openalex.org/V2764573470",NA,114,1
"https://openalex.org/V2764574304",NA,76,0.25
"https://openalex.org/V2764574304",NA,58,0.25
"https://openalex.org/V2764574304",NA,68,0.25
"https://openalex.org/V2764574304",NA,67,0.25
"https://openalex.org/V2764575093",NA,2,1
"https://openalex.org/V2764575453",NA,70,1
"https://openalex.org/V2764575705",NA,76,1
"https://openalex.org/V2764575991",NA,120,1
"https://openalex.org/V2764576928",NA,31,1
"https://openalex.org/V2764577278",NA,156,1
"https://openalex.org/V2764578180",NA,70,1
"https://openalex.org/V2764578466",NA,165,1
"https://openalex.org/V2764579001",NA,70,1
"https://openalex.org/V2764580267",NA,70,1
"https://openalex.org/V2764580720",NA,65,1
"https://openalex.org/V2764581731",NA,70,1
"https://openalex.org/V2764581894",NA,55,1
"https://openalex.org/V2764582518",NA,78,1
"https://openalex.org/V2764583335",NA,156,1
"https://openalex.org/V2764583399",NA,70,1
"https://openalex.org/V2764584034",NA,76,1
"https://openalex.org/V2764585203",NA,156,1
"https://openalex.org/V2764586105",NA,105,1
"https://openalex.org/V2764586290",NA,138,1
"https://openalex.org/V2764586589",NA,71,1
"https://openalex.org/V2764587734",NA,73,1
"https://openalex.org/V2764587901",NA,39,1
"https://openalex.org/V2764588404",NA,25,1
"https://openalex.org/V2764588810",NA,41,1
"https://openalex.org/V2764589145",NA,14,1
"https://openalex.org/V2764589869",NA,145,1
"https://openalex.org/V2764590011",NA,105,1
"https://openalex.org/V2764590048",NA,16,1
"https://openalex.org/V2764590445",NA,97,1
"https://openalex.org/V2764590641",NA,40,1
"https://openalex.org/V2764590933",NA,169,1
"https://openalex.org/V2764591801",NA,120,1
"https://openalex.org/V2764591912",NA,50,1
"https://openalex.org/V2764592158",NA,41,1
"https://openalex.org/V2764592663",NA,35,1
"https://openalex.org/V2764592841",NA,113,1
"https://openalex.org/V2764593146",NA,56,1
"https://openalex.org/V2764593365",NA,104,1
"https://openalex.org/V2764593669",NA,78,1
"https://openalex.org/V2764594098",NA,104,1
"https://openalex.org/V2764595475",NA,14,1
"https://openalex.org/V2764595600",NA,27,1
"https://openalex.org/V2764595749",NA,56,1
"https://openalex.org/V2764595956",NA,81,1
"https://openalex.org/V2764596053",NA,13,1
"https://openalex.org/V2764597451",NA,97,1
"https://openalex.org/V2764597931",NA,77,1
"https://openalex.org/V2764598072",NA,62,1
"https://openalex.org/V2764598273",NA,110,1
"https://openalex.org/V2764599728",NA,57,1
"https://openalex.org/V2764600365",NA,119,1
"https://openalex.org/V2764600988",NA,147,1
"https://openalex.org/V2764601999",NA,147,1
"https://openalex.org/V2764602093",NA,4,1
"https://openalex.org/V2764602177",NA,64,1
"https://openalex.org/V2764602807",NA,70,1
"https://openalex.org/V2764602847",NA,5,1
"https://openalex.org/V2764602973",NA,163,1
"https://openalex.org/V2764603522",NA,105,1
"https://openalex.org/V2764603850",NA,102,1
"https://openalex.org/V2764605239",NA,133,1
"https://openalex.org/V2764605882",NA,57,1
"https://openalex.org/V2764605959",NA,92,1
"https://openalex.org/V2764606605",NA,156,1
"https://openalex.org/V2764609088",NA,76,1
"https://openalex.org/V2764609529",NA,105,1
"https://openalex.org/V2764610108",NA,15,1
"https://openalex.org/V2764610359",NA,1,1
"https://openalex.org/V2764611025",NA,142,1
"https://openalex.org/V2764611840",NA,157,1
"https://openalex.org/V2764611993",NA,61,1
"https://openalex.org/V2764612405",NA,149,1
"https://openalex.org/V2764612587",NA,40,1
"https://openalex.org/V2764612849",NA,40,1
"https://openalex.org/V2764613625",NA,5,1
"https://openalex.org/V2764614272",NA,133,1
"https://openalex.org/V2764614631",NA,3,1
"https://openalex.org/V2764614728",NA,174,1
"https://openalex.org/V2764614797",NA,115,1
"https://openalex.org/V2764615324",NA,75,1
"https://openalex.org/V2764615404",NA,52,1
"https://openalex.org/V2764616673",NA,102,1
"https://openalex.org/V2764616832",NA,127,1
"https://openalex.org/V2764616852",NA,105,1
"https://openalex.org/V2764617691",NA,97,1
"https://openalex.org/V2764618091",NA,42,1
"https://openalex.org/V2764619752",NA,31,1
"https://openalex.org/V2764619793",NA,70,1
"https://openalex.org/V2764619794",NA,80,1
"https://openalex.org/V2764620055",NA,26,1
"https://openalex.org/V2764620090",NA,57,1
"https://openalex.org/V2764620100",NA,168,1
"https://openalex.org/V2764620180",NA,163,1
"https://openalex.org/V2764620480",NA,28,1
"https://openalex.org/V2764620878",NA,49,0.25
"https://openalex.org/V2764620878",NA,51,0.25
"https://openalex.org/V2764620878",NA,62,0.25
"https://openalex.org/V2764620878",NA,70,0.25
"https://openalex.org/V2764621188",NA,61,1
